ReportID,SalesPersonID,ProductID,Quantity,TotalSalesValue,Suspicious
Rep26375,C21215,PR6616,101,1025,indeterminate
Rep26376,C21215,PR6249,91,1020,indeterminate
Rep26377,C21215,PR6596,148,3560,indeterminate
Rep26378,C21215,PR6596,106,1705,indeterminate
Rep26379,C21215,PR6596,109,1195,indeterminate
Rep26380,C21215,PR6616,101,1025,indeterminate
Rep26381,C21215,PR6227,241,1485,indeterminate
Rep26382,C21215,PR6629,110,1045,indeterminate
Rep26383,C21215,PR6596,133,2220,indeterminate
Rep26384,C21215,PR6578,102,1020,indeterminate
Rep26385,C21215,PR6249,91,1020,indeterminate
Rep26386,C21215,PR6227,187,1300,indeterminate
Rep26387,C21215,PR6625,102,2670,indeterminate
Rep26388,C21215,PR6227,194,1315,indeterminate
Rep26389,C21215,PR6582,101,1025,indeterminate
Rep26390,C21215,PR6596,136,1670,indeterminate
Rep26391,C21215,PR6249,106,1125,indeterminate
Rep26392,C21215,PR6249,101,1295,indeterminate
Rep26393,C21215,PR6253,372,5115,indeterminate
Rep26394,C21215,PR6596,100,1010,indeterminate
Rep26395,C21215,PR6524,104,1005,indeterminate
Rep26396,C21215,PR6399,195,7150,indeterminate
Rep26397,C21215,PR6253,153,1415,indeterminate
Rep26398,C21215,PR6595,100,1020,No
Rep26399,C21215,PR6678,426,22040,indeterminate
Rep26400,C21215,PR6227,166,1190,indeterminate
Rep26401,C21215,PR6227,258,1440,indeterminate
Rep26402,C21215,PR6249,91,1020,indeterminate
Rep26403,C21215,PR6524,114,1020,indeterminate
Rep26404,C21215,PR6165,100,1005,indeterminate
Rep26405,C21215,PR6578,106,1045,indeterminate
Rep26406,C21215,PR6253,278,2750,indeterminate
Rep26407,C21215,PR6253,1157,6220,indeterminate
Rep26408,C21215,PR6595,101,1065,indeterminate
Rep26409,C21215,PR6249,106,1125,indeterminate
Rep26410,C21215,PR6399,222,6260,indeterminate
Rep26411,C21215,PR6227,225,1360,indeterminate
Rep26412,C21215,PR6227,272,1495,indeterminate
Rep26413,C21215,PR6189,102,1025,indeterminate
Rep26414,C21215,PR6678,270,11315,indeterminate
Rep26415,C21215,PR6667,213,8125,indeterminate
Rep26416,C21215,PR6227,233,1395,indeterminate
Rep26417,C21215,PR6595,102,2455,indeterminate
Rep26418,C21215,PR6227,187,1300,indeterminate
Rep26419,C21215,PR6629,142,1515,indeterminate
Rep26420,C21215,PR6679,115,1595,indeterminate
Rep26421,C21215,PR6249,381,20535,indeterminate
Rep26422,C21215,PR6249,435,16175,indeterminate
Rep26423,C21215,PR6578,103,1025,indeterminate
Rep26424,C21215,PR6253,616,3470,indeterminate
Rep26425,C21215,PR6683,1247,92125,indeterminate
Rep26426,C21215,PR6670,179,4770,indeterminate
Rep26427,C21215,PR6227,272,1495,indeterminate
Rep26428,C21215,PR6229,105,1005,indeterminate
Rep26429,C21215,PR6678,203,6190,indeterminate
Rep26430,C21215,PR6596,143,1830,indeterminate
Rep26431,C21215,PR6596,169,3040,indeterminate
Rep26432,C21215,PR6675,130,3120,indeterminate
Rep26433,C21215,PR6582,100,1005,indeterminate
Rep26434,C21215,PR6596,115,1675,indeterminate
Rep26435,C21215,PR6596,125,1285,indeterminate
Rep26436,C21215,PR6253,668,5805,indeterminate
Rep26437,C21215,PR6524,107,1010,indeterminate
Rep26438,C21215,PR6249,435,16175,indeterminate
Rep26439,C21215,PR6249,108,1745,indeterminate
Rep26440,C21215,PR6227,590,2535,indeterminate
Rep26441,C21215,PR6249,144,3465,indeterminate
Rep26442,C21215,PR6582,100,1010,indeterminate
Rep26443,C21215,PR6253,2292,12035,indeterminate
Rep26444,C21215,PR6578,110,1080,indeterminate
Rep26445,C21215,PR6227,301,1620,indeterminate
Rep26446,C21215,PR6682,295,13960,indeterminate
Rep26447,C21215,PR6249,91,1020,indeterminate
Rep26448,C21215,PR6596,86,1010,indeterminate
Rep26449,C21215,PR6249,190,6030,indeterminate
Rep26450,C21215,PR6249,308,13280,indeterminate
Rep26451,C21215,PR6227,221,1425,indeterminate
Rep26452,C21215,PR6625,101,1325,indeterminate
Rep26453,C21215,PR6596,163,1465,No
Rep26454,C21215,PR6227,388,1955,indeterminate
Rep26455,C21215,PR6253,1056,5635,No
Rep26456,C21215,PR6253,141,1195,indeterminate
Rep26457,C21215,PR6253,1372,7270,indeterminate
Rep26458,C21215,PR6227,204,1325,indeterminate
Rep26459,C21215,PR6596,105,1330,indeterminate
Rep26460,C21215,PR6381,103,1155,indeterminate
Rep26461,C21215,PR6582,100,1010,indeterminate
Rep26462,C21215,PR6382,101,1085,indeterminate
Rep26463,C21215,PR6249,104,1385,indeterminate
Rep26464,C21215,PR6249,110,1370,indeterminate
Rep26465,C21215,PR6616,103,1065,indeterminate
Rep26466,C21215,PR6595,101,1100,No
Rep26467,C21215,PR6249,91,1020,indeterminate
Rep26468,C21215,PR6596,107,1460,No
Rep26469,C21215,PR6578,116,1110,indeterminate
Rep26470,C21215,PR6227,383,1590,indeterminate
Rep26471,C21215,PR6675,606,29170,indeterminate
Rep26472,C21215,PR6253,418,16410,indeterminate
Rep26473,C21215,PR6595,108,1455,indeterminate
Rep26474,C21215,PR6596,113,2040,indeterminate
Rep26475,C21215,PR6524,127,1035,indeterminate
Rep26476,C21215,PR6683,590,39660,indeterminate
Rep26477,C21215,PR6227,110,1045,indeterminate
Rep26478,C21215,PR6659,167,5275,indeterminate
Rep26479,C21215,PR6596,85,1005,indeterminate
Rep26480,C21215,PR6595,105,1790,indeterminate
Rep26481,C21215,PR6253,488,4905,indeterminate
Rep26482,C21215,PR6227,106,1015,indeterminate
Rep26483,C21215,PR6684,145,4110,indeterminate
Rep26484,C21215,PR6382,101,1080,indeterminate
Rep26485,C21215,PR6667,213,8125,indeterminate
Rep26486,C21215,PR6596,101,1060,No
Rep26487,C21215,PR6670,179,4770,indeterminate
Rep26488,C21215,PR6524,118,1025,indeterminate
Rep26489,C21215,PR6596,110,1735,indeterminate
Rep26490,C21215,PR6227,223,1500,indeterminate
Rep26491,C21215,PR6596,101,1010,indeterminate
Rep26492,C21215,PR6595,116,3045,indeterminate
Rep26493,C21215,PR6582,2479,14860,No
Rep26494,C21215,PR6596,104,2095,indeterminate
Rep26495,C21215,PR6629,118,1085,indeterminate
Rep26496,C21215,PR6227,169,1185,indeterminate
Rep26497,C21215,PR6227,483,2305,indeterminate
Rep26498,C21215,PR6382,101,1075,indeterminate
Rep26499,C21215,PR6249,134,2865,indeterminate
Rep26500,C21215,PR6253,491,2900,indeterminate
Rep26501,C21215,PR6595,101,1070,No
Rep26502,C21215,PR6596,106,1220,indeterminate
Rep26503,C21215,PR6596,135,1440,indeterminate
Rep26504,C21215,PR6679,113,1860,indeterminate
Rep26505,C21215,PR6678,306,11270,indeterminate
Rep26506,C21215,PR6253,101,1020,No
Rep26507,C21215,PR6249,91,1020,indeterminate
Rep26508,C21921,PR6211,114,1930,indeterminate
Rep26509,C21921,PR6632,112,1835,indeterminate
Rep26510,C21921,PR6524,19478,62865,indeterminate
Rep26511,C21921,PR6192,101,1120,indeterminate
Rep26512,C21921,PR6614,100,1925,indeterminate
Rep26513,C21921,PR6192,101,1120,indeterminate
Rep26514,C21921,PR6205,153,1755,indeterminate
Rep26515,C21921,PR6176,6460,20805,indeterminate
Rep26516,C21921,PR6205,123,1740,indeterminate
Rep26517,C21921,PR6524,24265,70175,indeterminate
Rep26518,C21921,PR6524,20463,63115,indeterminate
Rep26519,C21921,PR6524,25216,89560,indeterminate
Rep26520,C21921,PR6692,104,1295,indeterminate
Rep26521,C21921,PR6205,253,2685,indeterminate
Rep26522,C21921,PR6614,101,2270,indeterminate
Rep26523,C21921,PR6657,101,1015,indeterminate
Rep26524,C21921,PR6632,101,1075,indeterminate
Rep26525,C21921,PR6176,1942,10185,indeterminate
Rep26526,C21921,PR6696,108,1460,No
Rep26527,C21921,PR6524,29833,88935,indeterminate
Rep26528,C21921,PR6696,106,1425,No
Rep26529,C21921,PR6176,3740,11055,indeterminate
Rep26530,C21921,PR6524,237,3535,indeterminate
Rep26531,C21921,PR6657,134,2640,indeterminate
Rep26532,C21921,PR6552,1245,9765,indeterminate
Rep26533,C21921,PR6176,4100,12060,indeterminate
Rep26534,C21921,PR6657,109,1385,indeterminate
Rep26535,C21921,PR6524,25157,70545,indeterminate
Rep26536,C21921,PR6696,116,1875,No
Rep26537,C21921,PR6192,103,1405,indeterminate
Rep26538,C21921,PR6696,101,1055,No
Rep26539,C21921,PR6524,2642,7920,indeterminate
Rep26540,C21921,PR6165,237,3535,indeterminate
Rep26541,C21921,PR6552,1245,9765,indeterminate
Rep26542,C21921,PR6657,140,3075,indeterminate
Rep26543,C21921,PR6696,157,1300,No
Rep26544,C21921,PR6632,101,1075,indeterminate
Rep26545,C21921,PR6211,117,2185,indeterminate
Rep26546,C21921,PR6176,1942,10185,indeterminate
Rep26547,C21921,PR6657,140,3075,indeterminate
Rep26548,C21921,PR6205,123,1740,indeterminate
Rep26549,C21921,PR6211,101,1095,indeterminate
Rep26550,C21921,PR6657,102,1095,indeterminate
Rep26551,C21921,PR6192,101,1120,indeterminate
Rep26552,C21921,PR6205,133,1640,indeterminate
Rep26553,C21921,PR6211,117,2185,indeterminate
Rep26554,C21921,PR6552,574,4675,indeterminate
Rep26555,C21921,PR6205,120,1615,indeterminate
Rep26556,C21921,PR6552,878,6980,indeterminate
Rep26557,C21921,PR6614,100,1710,indeterminate
Rep26558,C21921,PR6696,153,1250,No
Rep26559,C21921,PR6552,440,3640,indeterminate
Rep26560,C21921,PR6176,3760,12670,indeterminate
Rep26561,C21921,PR6696,101,1055,No
Rep26562,C21921,PR6524,29833,88935,indeterminate
Rep26563,C21921,PR6657,104,1190,indeterminate
Rep26564,C21134,PR6253,157,2305,No
Rep26565,C21134,PR6294,661,18195,indeterminate
Rep26566,C21134,PR6294,250,5870,indeterminate
Rep26567,C21134,PR6294,287,6725,indeterminate
Rep26568,C21134,PR6253,100,1005,No
Rep26569,C21134,PR6294,281,6530,indeterminate
Rep26570,C21134,PR6166,182,1660,indeterminate
Rep26571,C21134,PR6294,452,11740,indeterminate
Rep26572,C21134,PR6253,100,1015,indeterminate
Rep26573,C21134,PR6294,332,8060,indeterminate
Rep26574,C21137,PR6167,322,2635,indeterminate
Rep26575,C21137,PR6167,983,6820,indeterminate
Rep26576,C21137,PR6177,7793,32850,indeterminate
Rep26577,C21137,PR6167,1405,10785,indeterminate
Rep26578,C21137,PR6167,983,6805,indeterminate
Rep26579,C21137,PR6177,3467,16275,indeterminate
Rep26580,C21137,PR6167,322,2505,indeterminate
Rep26581,C21137,PR6177,11240,48130,No
Rep26582,C21137,PR6177,11238,39005,indeterminate
Rep26583,C21137,PR6167,322,2640,indeterminate
Rep26584,C21137,PR6177,12923,52940,No
Rep26585,C21137,PR6167,616,4245,indeterminate
Rep26586,C21851,PR6167,633,8275,indeterminate
Rep26587,C21851,PR6175,1990,15445,indeterminate
Rep26588,C21851,PR6580,12455,18800,indeterminate
Rep26589,C21851,PR6579,12455,18800,indeterminate
Rep26590,C21851,PR6580,12766,18830,indeterminate
Rep26591,C21851,PR6548,4861,30200,indeterminate
Rep26592,C21851,PR6167,294,8280,indeterminate
Rep26593,C21851,PR6550,1866,18260,indeterminate
Rep26594,C21851,PR6548,1426,23925,indeterminate
Rep26595,C21851,PR6227,191,4215,indeterminate
Rep26596,C21851,PR6227,372,5855,indeterminate
Rep26597,C21851,PR6548,4861,30200,indeterminate
Rep26598,C21851,PR6326,72,1025,indeterminate
Rep26599,C21851,PR6227,318,6965,No
Rep26600,C21851,PR6227,490,14065,No
Rep26601,C21851,PR6167,633,8275,indeterminate
Rep26602,C21851,PR6167,633,8225,indeterminate
Rep26603,C21851,PR6578,3433,3100,indeterminate
Rep26604,C21851,PR6184,469,8530,indeterminate
Rep26605,C21851,PR6551,4174,24910,indeterminate
Rep26606,C21851,PR6578,45966,30140,indeterminate
Rep26607,C21851,PR6550,1167,10320,indeterminate
Rep26608,C21851,PR6227,281,3910,indeterminate
Rep26609,C21851,PR6214,1333,23680,indeterminate
Rep26610,C21851,PR6550,3262,28730,indeterminate
Rep26611,C21851,PR6227,572,13910,No
Rep26612,C21851,PR6578,26392,17885,indeterminate
Rep26613,C21851,PR6229,177,3035,indeterminate
Rep26614,C21851,PR6220,1677,11065,indeterminate
Rep26615,C21851,PR6220,2130,8820,indeterminate
Rep26616,C21851,PR6578,19288,20415,indeterminate
Rep26617,C21851,PR6227,372,5855,indeterminate
Rep26618,C21851,PR6184,294,2210,indeterminate
Rep26619,C21851,PR6227,191,4215,indeterminate
Rep26620,C21851,PR6550,930,15205,indeterminate
Rep26621,C21851,PR6578,19288,20415,indeterminate
Rep26622,C21851,PR6580,12455,18820,indeterminate
Rep26623,C21851,PR6551,3680,22075,indeterminate
Rep26624,C21851,PR6595,2985,10145,No
Rep26625,C21851,PR6326,72,1025,indeterminate
Rep26626,C21851,PR6220,11443,21930,No
Rep26627,C21851,PR6326,72,1025,indeterminate
Rep26628,C21851,PR6227,203,3840,indeterminate
Rep26629,C21851,PR6580,12455,18820,indeterminate
Rep26630,C21851,PR6550,930,15205,indeterminate
Rep26631,C21851,PR6550,1167,10320,indeterminate
Rep26632,C21851,PR6550,3262,28730,indeterminate
Rep26633,C21851,PR6238,119,1100,indeterminate
Rep26634,C21851,PR6167,633,8225,indeterminate
Rep26635,C21851,PR6550,210,2980,indeterminate
Rep26636,C21851,PR6175,1990,15445,indeterminate
Rep26637,C21851,PR6227,372,5855,indeterminate
Rep26638,C21851,PR6175,1333,7935,indeterminate
Rep26639,C21851,PR6167,488,15540,indeterminate
Rep26640,C21851,PR6175,1990,15445,indeterminate
Rep26641,C21851,PR6550,1167,10320,indeterminate
Rep26642,C21851,PR6578,19288,20415,indeterminate
Rep26643,C21851,PR6220,2130,8820,indeterminate
Rep26644,C21851,PR6551,4174,24910,indeterminate
Rep26645,C21851,PR6229,177,3035,indeterminate
Rep26646,C21851,PR6167,633,8275,indeterminate
Rep26647,C21851,PR6580,12766,18830,indeterminate
Rep26648,C21851,PR6167,633,8225,indeterminate
Rep26649,C21851,PR6227,1415,41150,No
Rep26650,C21851,PR6229,177,3035,indeterminate
Rep26651,C21851,PR6167,294,8280,indeterminate
Rep26652,C22233,PR6522,455,3390,indeterminate
Rep26653,C22233,PR6199,119,1690,indeterminate
Rep26654,C22233,PR6522,180,1540,indeterminate
Rep26655,C22233,PR6282,608,35175,indeterminate
Rep26656,C22233,PR6547,3598,15110,indeterminate
Rep26657,C22233,PR6547,707,3850,indeterminate
Rep26658,C22233,PR6493,465,2005,indeterminate
Rep26659,C22233,PR6552,1470,20110,indeterminate
Rep26660,C22233,PR6171,720,9740,indeterminate
Rep26661,C22233,PR6522,407,3075,indeterminate
Rep26662,C22233,PR6547,298,1980,indeterminate
Rep26663,C22233,PR6282,222,9660,indeterminate
Rep26664,C22233,PR6618,102,1220,indeterminate
Rep26665,C22233,PR6534,197,1855,indeterminate
Rep26666,C22233,PR6522,441,3300,indeterminate
Rep26667,C22233,PR6490,578,2465,indeterminate
Rep26668,C22233,PR6231,127,1135,indeterminate
Rep26669,C22233,PR6550,155,2035,indeterminate
Rep26670,C22233,PR6168,134,1785,indeterminate
Rep26671,C22233,PR6547,155,4360,indeterminate
Rep26672,C22233,PR6490,2842,13330,indeterminate
Rep26673,C22233,PR6168,190,2305,indeterminate
Rep26674,C22233,PR6210,108,1585,indeterminate
Rep26675,C22233,PR6231,211,1275,indeterminate
Rep26676,C22233,PR6547,1029,5305,indeterminate
Rep26677,C22233,PR6168,168,2210,indeterminate
Rep26678,C22233,PR6493,612,5700,indeterminate
Rep26679,C22233,PR6282,540,31325,indeterminate
Rep26680,C22233,PR6537,8208,14135,indeterminate
Rep26681,C22233,PR6282,164,4855,indeterminate
Rep26682,C22233,PR6231,106,1010,indeterminate
Rep26683,C22233,PR6520,1675,7795,indeterminate
Rep26684,C22233,PR6199,125,1910,indeterminate
Rep26685,C22233,PR6210,117,2230,indeterminate
Rep26686,C22233,PR6537,8712,15340,indeterminate
Rep26687,C22233,PR6490,527,2320,indeterminate
Rep26688,C22233,PR6547,1387,6650,indeterminate
Rep26689,C22233,PR6490,1176,4360,indeterminate
Rep26690,C22233,PR6547,953,5435,indeterminate
Rep26691,C22233,PR6231,116,1155,indeterminate
Rep26692,C22233,PR6282,860,20740,indeterminate
Rep26693,C22233,PR6320,111,1145,indeterminate
Rep26694,C22233,PR6231,108,1155,indeterminate
Rep26695,C22233,PR6210,111,1945,indeterminate
Rep26696,C22233,PR6171,1661,21395,indeterminate
Rep26697,C22233,PR6282,115,2300,indeterminate
Rep26698,C22233,PR6320,127,1075,indeterminate
Rep26699,C22233,PR6492,1331,5870,indeterminate
Rep26700,C22233,PR6171,1327,10270,indeterminate
Rep26701,C22233,PR6171,2105,21295,indeterminate
Rep26702,C22233,PR6493,403,3865,indeterminate
Rep26703,C22233,PR6493,3913,15090,indeterminate
Rep26704,C22233,PR6282,288,12965,indeterminate
Rep26705,C22233,PR6493,7183,17750,indeterminate
Rep26706,C22233,PR6520,916,4250,indeterminate
Rep26707,C22233,PR6171,1326,17405,indeterminate
Rep26708,C22233,PR6320,105,1075,indeterminate
Rep26709,C22233,PR6171,830,12115,indeterminate
Rep26710,C22233,PR6491,7161,25105,indeterminate
Rep26711,C22233,PR6282,545,33275,indeterminate
Rep26712,C22233,PR6534,4082,13885,indeterminate
Rep26713,C22233,PR6168,172,2115,indeterminate
Rep26714,C22233,PR6168,292,4030,indeterminate
Rep26715,C22233,PR6199,117,1715,indeterminate
Rep26716,C22233,PR6547,1621,7160,indeterminate
Rep26717,C22233,PR6534,197,2640,indeterminate
Rep26718,C22233,PR6490,634,2655,indeterminate
Rep26719,C22233,PR6231,177,1145,indeterminate
Rep26720,C22233,PR6282,480,27875,indeterminate
Rep26721,C22233,PR6530,6425,23700,indeterminate
Rep26722,C22233,PR6522,861,6190,indeterminate
Rep26723,C22233,PR6199,133,3555,indeterminate
Rep26724,C22233,PR6547,784,3850,indeterminate
Rep26725,C22233,PR6530,3541,12070,indeterminate
Rep26726,C22233,PR6537,5230,9310,indeterminate
Rep26727,C22233,PR6547,184,1365,indeterminate
Rep26728,C22233,PR6490,1075,4075,indeterminate
Rep26729,C22233,PR6210,108,1795,indeterminate
Rep26730,C22233,PR6493,702,6700,indeterminate
Rep26731,C22233,PR6493,613,6005,indeterminate
Rep26732,C22233,PR6520,1444,6415,indeterminate
Rep26733,C22233,PR6490,527,2810,indeterminate
Rep26734,C21140,PR6397,600,5110,indeterminate
Rep26735,C21140,PR6253,1532,12690,indeterminate
Rep26736,C21140,PR6253,1532,12690,indeterminate
Rep26737,C21140,PR6253,1532,12690,indeterminate
Rep26738,C21140,PR6168,1044,3265,indeterminate
Rep26739,C21140,PR6253,1532,12690,indeterminate
Rep26740,C21140,PR6397,600,5110,indeterminate
Rep26741,C21140,PR6238,711,3750,indeterminate
Rep26742,C21140,PR6397,600,5110,indeterminate
Rep26743,C21140,PR6253,500,2410,indeterminate
Rep26744,C21140,PR6397,600,5110,indeterminate
Rep26745,C21140,PR6168,1044,3265,indeterminate
Rep26746,C21140,PR6253,1822,9020,indeterminate
Rep26747,C21140,PR6168,1205,21035,indeterminate
Rep26748,C21140,PR6253,727,4880,indeterminate
Rep26749,C21140,PR6253,431,6085,No
Rep26750,C21140,PR6168,1044,3265,indeterminate
Rep26751,C21140,PR6168,750,15275,indeterminate
Rep26752,C21140,PR6253,313,4920,indeterminate
Rep26753,C21140,PR6168,1216,11255,indeterminate
Rep26754,C21140,PR6168,1044,3265,indeterminate
Rep26755,C21140,PR6397,637,6770,indeterminate
Rep26756,C21140,PR6168,500,7785,indeterminate
Rep26757,C21140,PR6168,583,5910,indeterminate
Rep26758,C21140,PR6168,1601,8195,indeterminate
Rep26759,C21140,PR6168,1377,4995,indeterminate
Rep26760,C21142,PR6547,508,2555,indeterminate
Rep26761,C21142,PR6171,125,2800,indeterminate
Rep26762,C21142,PR6171,200,2090,indeterminate
Rep26763,C21142,PR6547,2665,16405,indeterminate
Rep26764,C21142,PR6547,187,1410,indeterminate
Rep26765,C21142,PR6547,558,3150,indeterminate
Rep26766,C21142,PR6536,6316,27110,indeterminate
Rep26767,C21142,PR6547,191,1515,indeterminate
Rep26768,C21142,PR6547,1906,11960,indeterminate
Rep26769,C21142,PR6547,7549,32910,indeterminate
Rep26770,C21142,PR6171,301,2580,indeterminate
Rep26771,C21142,PR6547,3716,14380,indeterminate
Rep26772,C21142,PR6547,650,4215,indeterminate
Rep26773,C21142,PR6547,2380,29750,indeterminate
Rep26774,C21142,PR6171,294,12005,indeterminate
Rep26775,C21142,PR6171,6553,43445,indeterminate
Rep26776,C21142,PR6171,193,2020,indeterminate
Rep26777,C21142,PR6195,250,8740,indeterminate
Rep26778,C21142,PR6171,6974,35000,indeterminate
Rep26779,C21142,PR6171,911,6690,indeterminate
Rep26780,C21142,PR6547,3391,17765,indeterminate
Rep26781,C21142,PR6547,561,3165,indeterminate
Rep26782,C21142,PR6547,1713,9030,indeterminate
Rep26783,C21142,PR6547,361,2470,indeterminate
Rep26784,C21142,PR6547,8735,37945,indeterminate
Rep26785,C21142,PR6547,3916,24210,indeterminate
Rep26786,C21142,PR6171,305,2260,indeterminate
Rep26787,C21142,PR6171,223,2355,indeterminate
Rep26788,C21142,PR6547,3627,17550,indeterminate
Rep26789,C21142,PR6175,322,2335,indeterminate
Rep26790,C21142,PR6547,1257,6540,indeterminate
Rep26791,C21142,PR6603,370,7240,indeterminate
Rep26792,C21142,PR6547,1005,4900,indeterminate
Rep26793,C21142,PR6171,1334,7705,indeterminate
Rep26794,C21142,PR6171,803,6530,indeterminate
Rep26795,C21142,PR6536,3844,13170,indeterminate
Rep26796,C21142,PR6168,382,4815,indeterminate
Rep26797,C21142,PR6547,513,4760,indeterminate
Rep26798,C21142,PR6547,1317,6655,indeterminate
Rep26799,C21142,PR6547,5791,21675,indeterminate
Rep26800,C21142,PR6171,528,3010,indeterminate
Rep26801,C21142,PR6171,409,2680,indeterminate
Rep26802,C22288,PR6547,6520,28935,indeterminate
Rep26803,C22288,PR6547,3542,22425,indeterminate
Rep26804,C22288,PR6547,730,3450,indeterminate
Rep26805,C22288,PR6547,2190,12995,indeterminate
Rep26806,C22288,PR6172,293,2620,indeterminate
Rep26807,C22288,PR6547,3490,14310,indeterminate
Rep26808,C22288,PR6547,4320,21440,indeterminate
Rep26809,C22288,PR6547,149,1125,indeterminate
Rep26810,C22288,PR6547,2317,11320,indeterminate
Rep26811,C22288,PR6168,416,2445,indeterminate
Rep26812,C22288,PR6253,107,1825,indeterminate
Rep26813,C22288,PR6172,292,2555,indeterminate
Rep26814,C22288,PR6547,1266,5940,indeterminate
Rep26815,C22288,PR6547,1818,9930,indeterminate
Rep26816,C22288,PR6253,244,5865,indeterminate
Rep26817,C22288,PR6547,392,2430,indeterminate
Rep26818,C22288,PR6547,951,7195,indeterminate
Rep26819,C22288,PR6253,182,5720,indeterminate
